tool,normalized_credit,source_file
Wikidata,0.1345163136805953,35_Conspiracies_traj_output.json
duckduckgo_search,0.4945621064682313,35_Conspiracies_traj_output.json
wikipedia,0.37092157985117347,35_Conspiracies_traj_output.json
